endTime,artistName,trackName,msPlayed
2021-03-21 20:08,Mac DeMarco,My Kind of Woman,190845
2021-03-21 20:18,Frank Ocean,White Ferrari,248807
2021-03-21 20:22,Mac Miller,The Spins,195873
2021-03-21 20:26,The 1975,Fallingforyou,240670
2021-03-21 20:29,Rebounder,Night Sports,195913
2021-03-21 20:33,Frank Ocean,Ivy,249191
2021-03-21 20:37,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),255653
2021-03-21 20:41,The Backseat Lovers,Olivia,192205
2021-03-21 20:41,McCafferty,Beachboy,30258
2021-03-21 20:45,Khalid,Shot Down,207106
2021-03-21 20:48,Day Wave,Drag,189651
2021-03-21 21:53,Sarah and the Sundays,Moving On,159360
2021-03-21 21:57,Peach Pit,Drop the Guillotine,228493
2021-03-21 21:59,Still Woozy,Cooks,174105
2021-03-21 22:03,Tame Impala,Borderline,237800
2021-03-21 22:10,Rex Orange County,Pluto Projector,196449
2021-03-21 22:13,Hippo Campus,Monsoon,222820
2021-03-21 22:16,Frank Ocean,In My Room,133680
2021-03-21 22:19,Mickey Darling,Feed My Ego,180000
2021-03-21 22:22,Bowling Shoes,Friend's Apartment,186746
2021-03-21 22:25,Daniel Caesar,LOVE AGAIN,214277
2021-03-21 23:46,Foster The People,Waste,102469
2021-03-21 23:49,Kevin Abstract,Peach,176732
2021-03-21 23:53,BabyJake,Cigarettes On Patios,207813
2021-03-21 23:56,Current Joys,Symphonia IX,181360
2021-03-21 23:59,Kid Cudi,All Along,202813
2021-03-22 00:02,Mickey Darling,Pink Socks,200205
2021-03-22 00:08,Childish Gambino,Redbone,326933
2021-03-22 01:43,Mickey Darling,Pity Party,174562
2021-03-22 01:45,A$AP Rocky,Purity (feat. Frank Ocean),137884
2021-03-22 01:49,Peach Pit,Shampoo Bottles,224266
2021-03-22 01:53,Frank Ocean,Biking,277520
2021-03-22 02:05,Verzache,All I Need,11559
2021-03-22 02:08,Bruno Mars,Talking to the Moon,154602
2021-03-22 22:11,Foster The People,Pick U Up,2517
2021-03-22 22:14,Dominic Fike,Politics & Violence,197846
2021-03-22 22:18,BETWEEN FRIENDS,affection,235225
2021-03-22 23:36,Frank Ocean,Super Rich Kids,277117
2021-03-22 23:41,The Band CAMINO,California,300720
2021-03-22 23:44,Joy Again,Looking Out for You,179499
2021-03-22 23:50,Hippo Campus,warm glow,358870
2021-03-22 23:56,Mickey Darling,I'm Just a Buzzkill,216000
2021-03-23 03:15,Foster The People,Waste,205586
2021-03-23 03:17,ROLE MODEL,blind,153293
2021-03-23 03:18,Krooked Kings,'96 Subaru,32873
2021-03-23 03:20,Justin Bieber,Lonely (with benny blanco),116273
2021-03-23 03:22,Justin Bieber,Ghost,153190
2021-03-23 03:25,Justin Bieber,Unstable (feat. The Kid LAROI),158324
2021-03-23 03:28,Justin Bieber,Die For You (feat. Dominic Fike),198425
2021-03-23 03:32,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081
2021-03-23 03:34,Justin Bieber,Off My Face,156467
2021-03-23 03:37,Justin Bieber,2 Much,152796
2021-03-23 03:40,Justin Bieber,Hold On,170813
2021-03-23 03:43,Justin Bieber,Holy (feat. Chance The Rapper),212093
2021-03-23 03:45,Justin Bieber,MLK Interlude,104007
2021-03-23 03:48,Justin Bieber,Love You Different (feat. BEAM),186695
2021-03-23 03:51,Justin Bieber,Anyone,190779
2021-03-23 14:11,Khalid,Angels,91859
2021-03-23 14:11,Childish Gambino,Redbone,5418
2021-03-23 14:14,Dominic Fike,Politics & Violence,197846
2021-03-23 14:18,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),213535
2021-03-23 14:45,The Daily,A Murderous Rampage in Georgia,1489792
2021-03-23 15:03,Justin Bieber,Deserve You,49101
2021-03-23 15:11,The Daily,The Fight for (and Against) a $15 Minimum Wage,1545023
2021-03-23 15:15,The Daily,A Food Critic Loses Her Sense of Smell,234303
2021-03-23 20:34,Simon & Garfunkel,The Boxer,33536
2021-03-23 20:37,Taylor Swift,Better Than Revenge,217160
2021-03-23 21:41,Taylor Swift,You Are In Love,262211
2021-03-23 21:46,Maggie Rogers,Fallingwater,271200
2021-03-23 21:47,Rex Orange County,Sunflower,87766
2021-03-23 23:25,Arctic Monkeys,I Wanna Be Yours,183956
2021-03-23 23:29,The Neighbourhood,Daddy Issues,260173
2021-03-23 23:36,"Tyler, The Creator","2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)",409779
2021-03-23 23:39,Still Woozy,Habit,153871
2021-03-23 23:40,Verzache,All I Need,91971
2021-03-23 23:42,Verzache,All I Need,111790
2021-03-23 23:46,Joji,SLOW DANCING IN THE DARK,209273
2021-03-23 23:49,Mickey Darling,Reverse Cowgirl,219452
2021-03-23 23:52,Aidan Bissett,Worst Girls of All Time,173482
2021-03-23 23:57,Kid Cudi,Mr. Rager,294226
2021-03-24 19:50,Odd Future,Oldie,62594
2021-03-24 19:53,Theophilus London,Only You,215446
2021-03-24 19:57,Sir Chloe,Michelle,214087
2021-03-24 20:00,Declan McKenna,Why Do You Feel So Down,220706
2021-03-24 20:05,The Backseat Lovers,Kilby Girl,282205
2021-03-24 20:08,girl in red,i'll die anyway.,192612
2021-03-24 20:12,The Backseat Lovers,Maple Syrup,243529
2021-03-24 20:16,Foster The People,Waste,205586
2021-03-24 20:18,Noah Chenfeld,I Love Being Tired,146356
2021-03-24 20:22,Del Water Gap,Let's Pretend,236475
2021-03-24 20:43,The Band CAMINO,California,300720
2021-03-24 20:47,Tame Impala,Solitude Is Bliss,235840
2021-03-24 20:49,"Tyler, The Creator",Peach Fuzz,156546
2021-03-24 22:27,ROLE MODEL,girl in new york,211304
2021-03-24 22:30,Peach Pit,Denny's Garage,215733
2021-03-24 22:34,Cub Sport,Hawaiian Party,242006
2021-03-24 22:37,Mickey Darling,Mom Jeans,164312
2021-03-24 22:41,Sarah and the Sundays,Moving On,159360
2021-03-24 22:46,The 1975,Loving Someone,260426
2021-03-24 22:48,Kevin Abstract,Peach,133378
2021-03-24 22:50,Dominic Fike,Superstar Sh*t,127054
2021-03-24 22:56,Hippo Campus,warm glow,358870
2021-03-25 00:05,Of Monsters and Men,Lakehouse,2709
2021-03-25 00:09,COIN,Let It All Out (10:05),220880
2021-03-25 00:11,Cautious Clay,"Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)",138000
2021-03-25 00:14,Dominic Fike,King of Everything,194360
2021-03-25 00:16,Remi Wolf,Monte Carlo,119030
2021-03-25 00:17,tobi lou,I Was Sad Last Night I'm OK Now,3349
2021-03-25 00:17,Dominic Fike,She Wants My Money,405
2021-03-25 00:17,Dreamer Boy,Falling for the Wrong One,1493
2021-03-25 00:17,Kevin Abstract,Baby Boy,149
2021-03-25 00:17,Dreamer Boy,Puppy Dog,426
2021-03-25 00:17,Briston Maroney,It's Still Cool If You Don't,725
2021-03-25 00:17,ROLE MODEL,minimal,170
2021-03-25 00:20,Dominic Fike,Vampire,186050
2021-03-25 00:20,Omar Apollo,Ugotme,35167
2021-03-25 00:24,Taylor Swift,right where you left me - bonus track,245026
2021-03-25 00:29,Taylor Swift,ivy,260440
2021-03-25 00:32,Taylor Swift,gold rush,185320
2021-03-25 00:34,Dominic Fike,Vampire,35767
2021-03-25 00:35,Taylor Swift,the 1,210240
2021-03-25 01:18,Taylor Swift,august,144311
2021-03-25 01:18,Sara Bareilles,Someone Who Loves Me,1856
2021-03-25 01:22,Hozier,Jackie and Wilson,223120
2021-03-25 01:25,Otis Redding,(Sittin' On) the Dock of the Bay,163755
2021-03-25 01:29,The 1975,Chocolate,47507
2021-03-25 01:29,Noah Kahan,Maine,232618
2021-03-25 01:34,Taylor Swift,You Are In Love,267106
2021-03-25 01:38,Taylor Swift,Getaway Car,233626
2021-03-25 01:41,Dominic Fike,Vampire,1002
2021-03-25 01:41,Vance Joy,Georgia,853
2021-03-25 01:41,Ron Pope,A Drop In The Ocean,5011
2021-03-25 01:41,Hozier,Talk,206546
2021-03-25 01:41,Phoebe Bridgers,Halloween,575
2021-03-25 01:41,Phoebe Bridgers,Motion Sickness,1301
2021-03-25 01:43,Vance Joy,Georgia,120191
2021-03-25 02:40,Dominic Fike,Babydoll,97960
2021-03-25 02:44,Dominic Fike,Florida,227684
2021-03-25 02:47,Remi Wolf,Disco Man,192000
2021-03-25 02:50,ROLE MODEL,minimal,163339
2021-03-25 02:55,Gus Dapperton,First Aid,268509
2021-03-25 02:59,Choker,Lucky,251034
2021-03-25 03:02,tobi lou,I Was Sad Last Night I'm OK Now,190560
2021-03-25 03:05,Bakar,1st Time,181746
2021-03-25 03:08,ODIE,Slowly,187968
2021-03-25 03:11,ROLE MODEL,notice me (feat. BENEE),191880
2021-03-25 03:15,Hippo Campus,Way It Goes,245456
2021-03-25 03:19,ODIE,North Face,196799
2021-03-25 03:22,Briston Maroney,Caroline,205049
2021-03-25 03:26,The Backseat Lovers,Maple Syrup,243529
2021-03-25 03:29,Dominic Fike,Politics & Violence,197846
2021-03-25 03:33,Dreamer Boy,Don't Be A Fool,206486
2021-03-25 03:36,Goth Babe,I Wanna Help Your Mind,171937
2021-03-25 03:39,Verzache,January,196363
2021-03-25 03:42,Jelani Aryeh,Stella Brown,187415
2021-03-25 04:29,Still Woozy,Window,55770
2021-03-25 04:31,Ethan Jewell,It's Getting Bad Again,106048
2021-03-25 04:36,Sufjan Stevens,John My Beloved,304870
2021-03-25 04:40,Sufjan Stevens,All of Me Wants All of You,221711
2021-03-25 04:42,Sufjan Stevens,Fourth of July,109687
2021-03-25 04:46,Pinegrove,Aphasia,270933
2021-03-25 04:47,Four Tops,Reach Out I'll Be There,38134
2021-03-25 04:48,The Bobby Fuller Four,I Fought the Law - Single Version,31573
2021-03-25 04:51,ROLE MODEL,notice me (feat. BENEE),191880
2021-03-25 04:53,Jelani Aryeh,Stella Brown,161049
2021-03-25 18:27,Francisco Martin,Alaska - Performance Version,185875
2021-03-25 18:31,José González,Heartbeats,1877
2021-03-25 18:31,5 Seconds of Summer,End Up Here,16794
2021-03-25 18:31,Of Monsters and Men,Human,810
2021-03-25 18:31,The 1975,Somebody Else,1023
2021-03-25 18:31,Dominic Fike,Chicken Tenders,1109
2021-03-25 18:31,Justin Bieber,Holy - Acoustic,853
2021-03-25 18:31,Alabama Shakes,Sound & Color,1194
2021-03-25 18:31,Vance Joy,Georgia,230506
2021-03-25 18:31,Hozier,NFWMB,895
2021-03-25 18:31,Olivia Rodrigo,drivers license,960
2021-03-25 18:31,Hozier,Talk,1386
2021-03-25 18:36,Taylor Swift,ivy,260440
2021-03-25 18:38,Ed Sheeran,Galway Girl,170826
2021-03-25 18:38,Donnie Trumpet & The Social Experiment,Sunday Candy,4576
2021-03-25 18:47,Taylor Swift,Love Story (Taylor’s Version),105066
2021-03-25 18:51,Dua Lipa,Levitating (feat. DaBaby),203064
2021-03-25 18:52,Hozier,Nobody,74601
2021-03-25 23:41,Jelani Aryeh,Stella Brown,4179
2021-03-25 23:44,ROLE MODEL,going out,174493
2021-03-25 23:47,Dominic Fike,King of Everything,194360
2021-03-25 23:50,Dominic Fike,Chicken Tenders,170405
2021-03-25 23:53,Cautious Clay,Roots,170807
2021-03-26 03:12,Briston Maroney,June,267633
2021-03-26 03:18,Hippo Campus,warm glow,358870
2021-03-26 03:22,BROCKHAMPTON,SWEET,274274
2021-03-26 03:25,Still Woozy,Goodie Bag,146390
2021-03-26 03:29,The Backseat Lovers,Maple Syrup,243529
2021-03-26 03:32,ROLE MODEL,notice me (feat. BENEE),191880
2021-03-26 03:35,Dominic Fike,Wurli,150620
2021-03-26 03:37,Christian Leave,Adult,157935
2021-03-26 12:06,tobi lou,I Was Sad Last Night I'm OK Now,26821
2021-03-26 13:03,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),215360
2021-03-26 13:07,Taylor Swift,Back To December,12586
2021-03-26 13:07,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),220839
2021-03-26 13:10,Dua Lipa,Levitating (feat. DaBaby),203064
2021-03-26 14:54,Mumford & Sons,Delta,238825
2021-03-26 14:58,Bad Suns,Cardiac Arrest,9270
2021-03-26 14:58,Vance Joy,Georgia,230506
2021-03-26 15:02,Taylor Swift,right where you left me - bonus track,245026
2021-03-26 15:05,Jake Bugg,Simple As This,199453
2021-03-26 15:06,Bad Suns,We Move Like The Ocean,896
2021-03-26 15:06,5 Seconds of Summer,Long Way Home,1301
2021-03-26 15:06,Phoebe Bridgers,Halloween,11330
2021-03-26 15:09,Noah Kahan,Glue Myself Shut,196201
2021-03-26 15:29,5 Seconds of Summer,Good Girls,151031
2021-03-26 15:32,Phoebe Bridgers,ICU,125376
2021-03-26 20:26,Goth Babe,Moments / Tides,4373
2021-03-26 20:30,Dominic Fike,Vampire,186050
2021-03-26 20:31,Dijon,Drunk,105247
2021-03-26 20:34,COIN,Crash My Car,188306
2021-03-26 20:38,Jelani Aryeh,Stella Brown,187415
2021-03-26 20:40,Dominic Fike,Chicken Tenders,170405
2021-03-26 20:43,ROLE MODEL,minimal,163339
2021-03-26 20:45,Dominic Fike,Rollerblades,134066
2021-03-26 20:49,Verzache,January,196363
2021-03-26 20:55,Hippo Campus,warm glow,358870
2021-03-26 21:58,COIN,Let It All Out (10:05),6137
2021-03-26 22:02,Dreamer Boy,Don't Be A Fool,206486
2021-03-26 22:04,Christian Leave,Adult,157935
2021-03-26 22:08,Kevin Abstract,Baby Boy,211668
2021-03-26 22:12,Ryan Beatty,Evergreen,224347
2021-03-26 22:13,Dominic Fike,Babydoll,97960
2021-03-26 22:18,Choker,Lucky,251034
2021-03-26 22:20,Omar Apollo,Want U Around (feat. Ruel),145743
2021-03-26 22:23,tobi lou,I Was Sad Last Night I'm OK Now,190560
2021-03-26 22:25,Dominic Fike,She Wants My Money,133560
2021-03-26 22:26,Briston Maroney,It's Still Cool If You Don't,36287
2021-03-27 18:50,LaSalle Street Trio,Deep In A Dream,282123
2021-03-27 18:54,Tommies Trio,Stella by Starlight,237242
2021-03-27 20:02,Dua Lipa,Levitating (feat. DaBaby),203064
2021-03-27 20:02,Taylor Swift,Love Story (Taylor’s Version),20735
2021-03-27 20:05,Ed Sheeran,Galway Girl,170826
2021-03-27 20:08,Wes Walker,Jordan Belfort,207911
2021-03-27 20:10,Duponte et Duponte,Chimes,61300
2021-03-27 20:11,Lizzo,Tempo (feat. Missy Elliott),175342
2021-03-27 20:15,Kesha,Woman (feat. The Dap-Kings Horns),196360
2021-03-27 20:18,Britney Spears,Toxic,198800
2021-03-27 20:21,Ed Sheeran,Barcelona,191146
2021-03-27 20:24,Niall Horan,Slow Hands,188174
2021-03-27 20:25,Shawn Mendes,There's Nothing Holdin' Me Back,4620
2021-03-27 20:25,Jess Glynne,I'll Be There,2020
2021-03-27 20:25,DNCE,Truthfully,61786
2021-03-27 20:25,JP Cooper,September Song,3018
2021-03-27 20:25,Gavin James,Nervous - The Ooh Song/Mark McCabe Remix,2391
2021-03-27 20:25,Ed Sheeran,Castle on the Hill - Recorded at Spotify Studios New York City,3691
2021-03-27 20:26,Train,Play That Song,8707
2021-03-27 20:29,George Ezra,Shotgun,201287
2021-03-27 20:32,James TW,When You Love Someone,6942
2021-03-27 20:32,Passenger,Anywhere,2378
2021-03-27 20:32,Ed Sheeran,Nancy Mulligan,179786
2021-03-27 20:36,Kesha,We R Who We R,204760
2021-03-27 20:37,Bhad Bhabie,Hi Bich,105130
2021-03-27 20:39,Saweetie,My Type (feat. City Girls & Jhené Aiko) - Remix,71263
2021-03-27 20:42,cupcakKe,Duck Duck Goose,181696
2021-03-28 06:14,Justin Bieber,Ghost,153190
2021-03-28 06:17,Justin Bieber,Anyone,190779
2021-03-28 06:19,Justin Bieber,Die For You (feat. Dominic Fike),112715
2021-03-28 15:57,Ronald & the Fairies,Snow Keeps Falling,151097
2021-03-28 16:05,Keith Jarrett Trio,You've Changed,493186
2021-03-28 16:10,David Fitzpatrick Trio,I Didn't Know What Time It Was,287381
2021-03-28 16:13,Motor City Trio,Polka Dots and Moonbeams,172642
2021-03-28 16:18,Leo Krepper,Chelsea Bridge,303924
2021-03-28 16:21,Astoria Three,Michelle,192027
2021-03-28 16:25,Carrie Carlton Quartet,City Morning Views,191562
2021-03-28 16:29,Chris Memento,Blue Romance,242000
2021-03-28 16:33,Tommies Trio,Stella by Starlight,237242
2021-03-28 16:37,Grayville Trio,In the Wee Small Hours of the Morning,270614
2021-03-28 16:42,UWS Jazz Trio,What's New,282360
2021-03-28 16:46,North West Trio,No Time To Lose,271624
2021-03-28 16:51,Gabriel Latchin Trio,Poor Butterfly,290746
2021-03-28 16:56,Loft Trio,Dave’s Waltz,265172
2021-03-28 17:17,Aaron Parks,First Glance,341226
2021-03-28 17:20,Brandon's Three,the point above,168615
2021-03-28 17:28,Alan Pasqua,Wichita Lineman,358453
2021-03-28 17:36,Kenny Barron,Passion Flower - Instrumental,456200
2021-03-28 17:40,Paul Moretti Trio,You Go To My Head,235548
2021-03-28 18:33,Taylor Swift,Dear John,2581
2021-03-28 18:36,Hozier,Nobody,210573
2021-03-28 18:39,James Bay,Collide,203906
2021-03-28 18:43,José González,Heartbeats,14004
2021-03-28 18:43,Lady Gaga,Shallow,215733
2021-03-28 18:48,Taylor Swift,ivy,260440
2021-03-28 18:52,Grace Mitchell,Maneater,874
2021-03-28 18:52,José González,Step Out,106
2021-03-28 18:52,Of Monsters and Men,Dirty Paws,1109
2021-03-28 18:52,The 1975,Settle Down,239853
2021-03-28 18:52,The 1975,Robbers,5418
2021-03-28 18:52,Of Monsters and Men,Lakehouse,853
2021-03-28 18:52,Unknown Artist,Unknown Track,1706
2021-03-28 18:52,Hozier,NFWMB,960
2021-03-28 18:52,FRENSHIP,Capsize,1706
2021-03-28 18:52,Hozier,Be,810
2021-03-28 18:52,José González,Stay Alive,6440
2021-03-28 18:52,Phoebe Bridgers,Chinese Satellite,853
2021-03-28 18:52,Death Cab for Cutie,I Will Follow You into the Dark,938
2021-03-28 18:55,5 Seconds of Summer,18,189009
2021-03-28 18:56,Leo Lindberg Trio,Angel Eyes,8707
2021-03-28 19:27,5 Seconds of Summer,Beside You,3008
2021-03-28 19:27,Rex Orange County,Loving Is Easy,12560
2021-03-28 19:31,Sara Bareilles,Saint Honesty,0
2021-03-28 19:31,Vance Joy,Georgia,230506
2021-03-28 19:34,Matt Maeson,Hallucinogenics,187173
2021-03-28 19:39,Hozier,Be,289066
2021-03-28 19:42,Francisco Martin,Alaska - Performance Version,185875
2021-03-28 19:45,José González,Step Out,173611
2021-03-29 00:53,Steve Kuhn,I Loves You Pogy,405733
2021-03-29 00:57,Sparrow & Bird,Litania,235174
2021-03-29 01:01,Tord Gustavsen Trio,Draw Near,231466
2021-03-29 01:06,Juraj Stanik Trio,Soul Eyes,283693
2021-03-29 01:09,Mandevilla,Winchester In Apple Blossom Time,198701
2021-03-29 01:12,Jasmine Patterson,One of your little friends,163634
2021-03-29 01:16,LaSalle Street Trio,I've Told Every Little Star,253213
2021-03-29 01:21,Southside Players,Old Folks,267250
2021-03-29 01:24,Astoria Three,Michelle,192027
2021-03-29 01:27,Eddie Harper,Danny´s Dream,214091
2021-03-29 01:33,Filip Ekestubbe Trio,I Got It Bad (and That Ain't Good),346466
2021-03-29 01:37,The City of Birches,Silent Dreams,248038
2021-03-29 01:44,Brad Mehldau,Blame It on My Youth,377066
2021-03-29 01:47,Tannenbaum Trio,Fields of Home,205261
2021-03-29 01:54,David Hazeltine,You Don't Know What Love Is,428386
2021-03-29 01:59,6th Street Jazz,Sophisticated Lady,312468
2021-03-29 02:05,Alan Pasqua,Wichita Lineman,358453
2021-03-29 02:09,Midtown Trio,Last Dance,208881
2021-03-29 02:12,Louis Silva Band,Love Is a Many-Splendored Thing,163378
2021-03-29 02:17,Nikolaj Hess,Stay Around,343257
2021-03-29 02:22,David Fitzpatrick Trio,I Didn't Know What Time It Was,287381
2021-03-29 02:26,Anita Rosswell,For a While,235966
2021-03-29 02:29,Green Trio,The Summer Rain,181448
2021-03-29 02:33,Leslie Rossiter Band,Moonlight in Vermont,257012
2021-03-29 02:38,Leo Krepper,Chelsea Bridge,303924
2021-03-29 02:42,James Jackson Jazz Trio,On a Clear Day (You Can See Forever),205872
2021-03-29 03:02,Willowdale,Darn That Dream,231886
2021-03-29 03:06,Loft Trio,Dave’s Waltz,265172
2021-03-29 03:11,Red Garland,I Know Why (And So Do You),287613
2021-03-29 03:16,Enrico Pieranunzi,Love Waiting Endlessly,275968
2021-03-29 03:19,Bladverk Band,Elise,168500
2021-03-29 03:21,Astoria Three,On a rainy night,174803
2021-03-29 03:26,Claus Waidtløw,Velvet,272585
2021-03-29 03:30,Tommies Trio,Stella by Starlight,237242
2021-03-29 03:33,Mino Conte & Co,Misty Morning,193606
2021-03-29 03:36,Turning Trio,Quite Late,176539
2021-03-29 03:39,Brandon's Three,desire strongly,179799
2021-03-29 03:42,Courtney Salas Group,Would You Be Mine?,158451
2021-03-29 03:47,Geeder,Skylark,296245
2021-03-29 17:04,Lonely God,Marlboro Nights,68522
2021-03-29 17:07,Bowling Shoes,Friend's Apartment,186746
2021-03-29 17:10,Mickey Darling,Pity Party,174562
2021-03-29 17:12,The Backseat Lovers,Dugout,89201
2021-03-29 17:15,Dominic Fike,Politics & Violence,197846
2021-03-29 17:18,Wallows,Remember When,155146
2021-03-29 17:22,Miguel,waves - Tame Impala Remix,253346
2021-03-29 17:27,The Weeknd,Die For You,260253
2021-03-29 17:31,Rich Brian,Love In My Pocket,221091
2021-03-29 17:34,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081
2021-03-29 17:34,Justin Bieber,Somebody To Love,12020
2021-03-29 17:37,Justin Bieber,Ghost,153190
2021-03-29 17:39,Justin Bieber,As I Am (feat. Khalid),174406
2021-03-29 17:41,Enrico Pieranunzi,Where Stories Are,221657
2021-03-29 17:42,Justin Bieber,Hold On,170813
2021-03-29 17:45,Justin Bieber,Somebody,179414
2021-03-29 17:46,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),22713
2021-03-29 17:49,Dua Lipa,Levitating (feat. DaBaby),203064
2021-03-29 17:53,Taylor Swift,Love Story (Taylor’s Version),235766
2021-03-29 17:54,Dua Lipa,We're Good,47040
2021-03-29 17:58,Taylor Swift,champagne problems,1638
2021-03-29 17:58,Black Pumas,Colors,246586
2021-03-29 17:59,Jacob Collier,Time Alone With You (feat. Daniel Caesar),72490
2021-03-29 18:57,Peach Pit,Shampoo Bottles,224266
